time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,2.00401493828,0.045663484637,19.8978148269,6.12517564121,6.2592141413,0.0,1.44813431664,-0.62921333957,5.70099248305,-0.198770376887,0.020569854206,0.0,453.35970766064537,455.72629082903563,454.53208615005616,452.8613072620107
3.0600000000000023,2.09127326453,0.00495078745855,20.2405152372,6.11352014606,6.26033452183,0.0,1.46035500252,-0.728911518742,5.72202161518,-0.186501762286,0.0145806831388,0.0,445.4341617287433,444.94396106616557,445.40571059453,446.37131578982485
3.1200000000000023,2.17929861443,-0.0423752506447,20.5868711955,6.10237492749,6.26174134429,0.0,1.47367800165,-0.849657998619,5.82239753292,-0.184300087337,0.0369925322172,0.0,469.8196180220873,471.55441150511564,471.0539201668038,471.1928409811727
3.1800000000000024,2.26803173591,-0.0967119462025,20.9367021274,6.09120220348,6.26512195992,0.0,1.48380569099,-0.962529138002,5.83829823653,-0.190333024841,0.0797794129242,0.0,444.7572167152171,448.25037313876203,446.24311046459053,445.71669016967684
3.2400000000000024,2.35727693576,-0.157770088604,21.286156332,6.07956597969,6.26974818679,0.0,1.49061699918,-1.07371098338,5.81006382892,-0.20233176432,0.0711329190423,0.0,432.5585438147849,431.8345082868253,433.56335594589666,432.51586813978605
3.3000000000000025,2.44687482136,-0.226115431572,21.6358839287,6.06733957793,6.27442167573,0.0,1.49553195955,-1.20553490013,5.8470047905,-0.206819215795,0.0888004652334,0.0,453.5371783537454,454.95882161532893,453.91865254576413,453.51846375616185
3.3600000000000025,2.5366327314,-0.301565453143,21.9831135867,6.05561199409,6.28059128196,0.0,1.49596488469,-1.31041599032,5.72765399459,-0.179151048851,0.121791617704,0.0,400.93010913275543,403.92692637899336,401.7670409631323,404.22592429019386
3.4200000000000026,2.62632644367,-0.384865759098,22.3291239439,6.04521537526,0.00443441714227,0.0,1.49307224862,-1.46718226613,5.80526798119,-0.163567640484,0.105687894859,0.0,467.9914583619101,466.74753060497676,466.4925989693269,467.68061566432783
3.4800000000000026,2.71572569861,-0.476741317223,22.6755056945,6.03524793931,0.0104719392912,0.0,1.48638563663,-1.59615552975,5.7407999111,-0.171792638525,0.0878616870366,0.0,423.30694383949947,421.77899256611033,423.3356492438861,422.5991651477786
3.5400000000000027,2.80458161966,-0.577460563917,23.0216899182,6.02496461305,0.0160611642073,0.0,1.47493186386,-1.76202355229,5.79795463647,-0.170594150323,0.102052757931,0.0,462.13187752635724,463.25619157782455,462.4377193056468,462.5052017759175
3.6000000000000028,2.89263549096,-0.688282788211,23.371068233,6.01526390082,0.0225112498054,0.0,1.45957253404,-1.93287755822,5.84728726044,-0.148088542957,0.116621669704,0.0,461.5223270958489,462.680560217061,460.3284194042532,462.08197904657413
3.660000000000003,2.97972256586,-0.808543500587,23.7197510539,6.00663340673,0.0296567605576,0.0,1.44274565691,-2.07654685624,5.77546502034,-0.136479876542,0.123619585154,0.0,423.0294502803342,423.64524143176436,422.76353236546186,423.7422752733263
3.720000000000003,3.06556433755,-0.938586880753,24.0676876688,5.99886422567,0.0369801523575,0.0,1.41792448264,-2.25886421239,5.82172736417,-0.118274273327,0.118734804456,0.0,462.2698411225804,461.89752651558064,461.7612497456768,463.18061821139025
